kp,sentence_text,match_score,comment_id,sentence_id,sents_in_comment,span_start,span_end,num_tokens,argument_quality
none,the application is of such general interest,0.0,01#6,0,1,0,43,7,0.5306804180145264
none,"the positive discouragement of those who do wish to seek remedies, as has been demonstrated so tragically in the present case;",0.0,01#24,0,1,0,126,21,0.4791153371334076
none,the second requirement of Article 26 (Art.,0.0,01#33,0,2,0,42,7,0.28668445348739624
none,"was lodged on 3 May 1993, i.e.",0.0,01#34,1,3,26,56,8,0.3447418510913849
none,was the case of the doctor whom he consulted at the Dicle Medical Faculty.,0.0,01#30,1,2,72,146,14,0.33878234028816223
none,within the six month period.,0.0,01#34,2,3,57,85,5,0.3837894797325134
The application principally concerns torture and inhuman conditions of detention.,The application principally concerns torture and inhuman conditions of detention.,1.0,01#40,0,1,0,81,10,0.5260288715362549
The application principally concerns torture and inhuman conditions of detention.,The Commission notes the applicant's declaration that he had told the public prosecutor that he had been tortured.,0.9997159838676453,01#9,0,1,0,114,18,0.38234177231788635
The application principally concerns torture and inhuman conditions of detention.,an administrative practice of torture in Turkish detention centres;,0.9997079968452454,01#20,0,1,0,67,9,0.3592982590198517
The application principally concerns torture and inhuman conditions of detention.,"15), the applicant contested the necessity of a measure permitting detention for as long as 30 days without any of the basic safeguards against abuse, which were deemed to be essential by the Convention organs",0.915166437625885,01#42,3,4,120,329,35,0.4192735552787781
The purported remedies were thus ineffective for the following reasons:,The purported remedies were thus ineffective for the following reasons:,1.0,01#18,0,1,0,71,10,0.5214425921440125
The purported remedies were thus ineffective for the following reasons:,the limitations on rights and remedies created by the state of emergency;,0.9992778897285461,01#19,0,1,0,73,12,0.38757041096687317
The purported remedies were thus ineffective for the following reasons:,"- whether or not there is an administrative practice, domestic remedies were ineffective in this case, owing to the failure of the legal system to provide redress.",0.9974174499511719,01#25,2,3,168,331,26,0.6656978726387024
Doctors must be free to give.,Doctors must be free to give.,1.0,01#29,0,2,0,29,6,0.46629655361175537
Doctors must be free to give.,It involves rights under Article 3 (Art.,0.9895089864730835,01#41,0,2,0,40,7,0.32908862829208374
"However, the applicant alleged that doctors have been intimidated, as.","However, the applicant alleged that doctors have been intimidated, as.",1.0,01#30,0,2,0,70,10,0.3993509113788605
"However, the applicant alleged that doctors have been intimidated, as.",Another key group in guaranteeing effective investigation and protection is the medical profession.,0.9873421788215637,01#28,0,1,0,99,13,0.7696059942245483
"The applicant submitted that any purported remedy is illusory, inadequate and ineffective.","The applicant submitted that any purported remedy is illusory, inadequate and ineffective.",1.0,01#14,0,1,0,90,12,0.5190074443817139
"The applicant submitted that any purported remedy is illusory, inadequate and ineffective.",13) of the Convention which requires the provision of effective domestic remedies; and.,0.9766430854797363,01#25,1,3,77,164,13,0.3727039694786072
