id,name,argument
54,34.txt,"It reiterates that the
reasonableness of the length of proceedings must be assessed in the
light of the circumstances of each case and having regard to the
following criteria: the complexity of the case, the conduct of the
parties and that of the authorities dealing with the case"
55,34.txt,"In the light of the
above criteria and having regard to the particular circumstances of the
case the Commission cannot find that this length exceeded a ""reasonable
time""."
56,34.txt,"Accordingly, there is no appearance of a violation of Article 6
para. 1 (Art. 6-1)."
57,34.txt,"Assuming
that this provision applies, the Commission observes that under Section
73 of the Social Services Act the third and the fourth applicant had
a right to challenge the Social Council's refusal before the
administrative courts."
58,34.txt,"They did not, however, avail themselves of this
opportunity."
59,34.txt,"No further issue arises under Article 13 (Art. 13) of the
Convention.
"
60,34.txt,"The Commission observes that according to the travaux
préparatoires to the 1990 Act a decision not to transfer a child from
a ""family home"" is appealable in administrative court proceedings."
61,34.txt,"It
notes, in particular, that in its judgment of 15 September 1993  the
Administrative Court of Appeal examined the first applicant's criticism
of the conditions in the second applicant's ""family home"" in order to
assess whether his public care should be implemented somewhere else."
62,34.txt,"In these circumstances the first applicant had access to a court and
there is no appearance of a violation of Article 6 (Art. 6) of the
Convention."
63,34.txt,No separate issue arises under Article 13 (Art. 13).
64,34.txt,"The Commission finds no indication that the first applicant has
challenged the access restrictions at issue by appealing against the
Social Council's care plan to the administrative courts."
65,34.txt,"The applicants
have not therefore exhausted the remedies available to them under
Swedish law."
66,34.txt,"Moreover, an examination of this complaint does not
disclose the existence of any special circumstance which might have
absolved the applicants, according to the generally recognised rules
of international law, from exhausting the domestic remedies at their
disposal."
67,34.txt,"The Commission considers that the access restrictions now at
issue amounted - and amount - to an interference with the third and the
fourth applicant's ""family life""."
68,34.txt,"In examining whether this interference is justified under para. 2
of Article 8 (Art. 8-2)) the Commission first recalls that the
requirement that the interference be ""in accordance with the law""
relates to the quality of the law in question and implies, inter alia,
that the law should be accessible to the person concerned, who must
moreover be able to foresee its consequences for him."
69,34.txt,"In a sphere
covered by written law, the ""law"" is the enactment in force as the
competent courts have interpreted it"
70,34.txt,"The Commission notes that under Section 11 of the 1990 Act the
Social Council may decide how the public care is to be implemented."
71,34.txt,"The
Commission is further aware that this provision has been considered by
Swedish courts as constituting the legal basis for access restrictions
concerning, for instance, grandparents (see No. 21608/93, Dec. 22.2.95,
not published)."
72,34.txt,"(cf., e.g., Eur. Court H.R.,
Kruslin judgment of 24 April 1990, Series A no. 176-A, pp. 21-22, para."
73,34.txt,"As for the question
whether the interference was ""necessary in a democratic society"" in
pursuance of the above aims, the Commission observes that the second
applicant has been allowed to spend one weekend a month in the home of
the third and the fourth applicant, his paternal grandparents, while
being allowed to spend another weekend a month in the home of his
maternal grandparents."
74,34.txt,"Special arrangements have apparently been made
for public holidays."
75,34.txt,"Recalling its considerations in para. 7 above as
regards the necessity of the public care as implemented in a ""family
home"" and having regard to the State's margin of appreciation, the
Commission considers that also the access restrictions now complained
of have been based on relevant and sufficient reasons and that the
Social Council could reasonably find it necessary to order and maintain
them."
76,34.txt,"Accordingly, the Commission concludes that the interference with
the third and the fourth applicant's rights under Article 8 para. 1
(Art. 8-1) can reasonably be regarded as ""necessary in a democratic
society"" within the meaning of para. 2 (Art. 8-2)of that provision in
the interests of the second applicant."
77,34.txt,"Thus, they cannot, on arguable grounds, claim
to have a ""right"" under domestic law."
78,34.txt,"Article 6 (Art. 6) does not
therefore apply in their case."
79,34.txt,"Recalling its reasoning with regard to complaint no. 13 above,
the Commission considers that domestic remedies have not been
exhausted."
80,34.txt,"The Commission considers that this complaint could be raised in
civil proceedings instituted by the first applicant for the purpose of
claiming the restoration of the money withdrawn (cf. No. 14451/88, Dec.
2.7.93, not published)."
81,34.txt,No such action has been brought.
82,34.txt,"The Commission
recalls that where doubts exist as to the effectiveness of a remedy
that remedy must be tried (e.g., No. 10148/82, Dec. 14.3.85, D.R. 42
p. 98)."
83,34.txt," In the above circumstances the Commission finds that it has not
been shown that domestic remedies have been exhausted."
84,34.txt,"Moreover, an
examination of the complaint does not disclose the existence of any
special circumstance which might have absolved the applicants,
according to the generally recognised rules of international law, from
exhausting the domestic remedy at their disposal."
85,34.txt,"Leaving aside the question of Sweden's reservation to this
provision, as valid at the relevant time, the Commission observes that
the situation complained of ceased to exist in 1991 when the second
applicant started attending elementary school."
86,34.txt,"The application,
however, was lodged with the Commission on 16 November 1992."
87,34.txt,"Furthermore, an examination of the case does not disclose the existence
of any special circumstances which might have interrupted or suspended
the running of the six month period provided for in Article 26
(Art. 26) of the Convention."
88,34.txt," The Commission, examining this complaint in the light of the
above-cited Article 8 (Art. 8) of the Convention, cannot find any
evidence that the first applicant has requested access to the notes
concerned."
89,34.txt,"It has therefore not been shown that domestic remedies have
been exhausted."
90,34.txt,"Moreover, an examination of the complaint does not
disclose the existence of any special circumstance which might have
absolved the applicants, according to the generally recognised rules
of international law, from exhausting the domestic remedy at their
disposal."
91,34.txt,"(cf.,
e.g., Eur. Court H.R., Stanford judgment of 23 February 1994, Series
A no. 280-A, para. 24)."
92,34.txt,"The Commission's task is to
ascertain whether the proceedings in their entirety were fair"
93,34.txt,"As a general rule, however, it is for the
domestic courts to assess the evidence before them, in particular since
they have the benefit of hearing witnesses and assessing their
credibility"
94,34.txt,"The Commission is
normally not competent to deal with a complaint alleging that errors
of law and fact have been committed by domestic courts, except where
it considers that such errors might have involved a possible violation
of any of the rights and freedoms set out in the Convention or one of
its Protocols, for instance in that a judgment has no legal
justification and thereby violates a party's right to receive a fair
trial (cf. No. 7987/77, Dec. 13.12.79, D.R. 18 pp. 31, 45)."
95,34.txt,"The Commission also recalls that under Article 26 (Art. 26) of
the Convention it may only deal with a complaint after all domestic
remedies have been exhausted, according to the generally recognised
rules under international law."
96,34.txt,"(cf., e.g., Eur. Court H.R., W v. the United Kingdom
judgment of 8 July 1987, Series A no. 121-A, p. 32-33, para. 73)."
97,34.txt,"In so far as the complaint has been lodged by the third and the
fourth applicant, the Commission recalls that in order for Article 6
para. 1 (Art. 6-1) to apply to the proceedings in question it must
first be ascertained whether there was a dispute over a ""right"" which
can be said, at least on arguable grounds, to be recognised under
domestic law"
98,34.txt,"Under
Swedish law the third and the fourth applicant have no right of access
to the second applicant."
99,34.txt,"Such an obligation
confers upon the applicant a right of a procedural nature
distinguishable from the substantive rights set out under Section I of
the Convention or under its Protocols."
100,34.txt,"It flows from the very essence
of this right that it must be open to individuals to complain of
alleged infringements of it in the proceedings before the Commission."
101,34.txt,"In this respect the Convention must be interpreted as guaranteeing
rights which are practical and effective as opposed to theoretical and
illusory"
102,34.txt,"Recalling its reasoning with regard to complaint no. 13 above,
the Commission considers that domestic remedies have not been
exhausted. It follows that this complaint must also be rejected under
Article 27 para. 3 (Art. 27-3) of the Convention."
103,34.txt," The Commission recalls that Article 25 para. 1 (Art. 25-1) of the
Convention imposes an obligation on the Contracting States not to
interfere with the right of the individual effectively to present and
pursue his application before the Commission."
104,34.txt,"(e.g., Eur. Court H.R., Cruz Varas and Others judgment of
20 March 1991, Series A no. 201, pp. 35-36, para. 99)."
