id,name,argument
23,25.txt,"In the present case it could look at the impugned proceedings only from the point of view of their conformity with the Constitution, and this did not enable it to examine all the relevant facts."
24,25.txt,The powers of the Administrative Court must be assessed in the light of the fact that the court in this case was sitting in proceedings that were of a criminal nature for the purposes of the Convention.
25,25.txt,"It follows that when the compatibility of those powers with Article 6 para. 1 (art. 6-1) is being gauged, regard must be had to the complaints raised in that court by the applicant as well as to the defining characteristics of a ""judicial body that has full jurisdiction""."
26,25.txt,"These include the power to quash in all respects, on questions of fact and law, the decision of the body below."
27,25.txt," The Court reiterates that decisions taken by administrative authorities which do not themselves satisfy the requirements of Article 6 para. 1 (art. 6-1) of the Convention - as is the case in this instance with the district authority and the regional government (see paragraph 11 above) - must be subject to subsequent control by a ""judicial body that has full jurisdiction"" (see, inter alia and mutatis mutandis, the following judgments:"
28,25.txt, It accordingly lacked the powers required under Article 6 para. 1 (art. 6-1).  
29,25.txt,"As the Administrative Court lacks that power, it cannot be regarded as a ""tribunal"" within the meaning of the Convention."
30,25.txt,"Moreover, in a judgment of 14 October 1987 the Constitutional Court held that in respect of criminal penalties not covered by the reservation in respect of Article 5 (art. 5), the review carried out by the Administrative Court or the Constitutional Court was insufficient (see paragraph 24 above). "
31,25.txt,"It follows that the applicant did not have access to a ""tribunal""."
32,25.txt,It cannot speculate as to what the outcome of the proceedings in issue might have been if the violation of the Convention had not occurred
33,25.txt,"(see the Hauschildt v. Denmark judgment of 24 May 1989, Series A no. 154, p. 24, para. 57; the Saïdi v. France judgment of 20 September 1993, Series A no. 261-C, p. 58, para. 49; and the Fischer judgment, previously cited, p. 21, para. 47)."
34,25.txt, My main objection to this paragraph is the following.
35,25.txt,"In the three civil cases discussed in my aforementioned separate opinion, the Court found that the Austrian Administrative Court met the requirements of a tribunal within the meaning of Article 6 para. 1 (art. 6-1)."
36,25.txt,"In the paragraph under discussion, however, it reaches the opposite conclusion, stressing that in this case the Administrative Court was sitting in proceedings of a criminal nature."
37,25.txt,"One cannot but infer that the Court is of the opinion that in a case which under national law is an ""administrative"" one but under the Convention is a ""criminal"" one, the safeguards afforded by the tribunal that is to review the final decision of the administrative bodies differ from those required in a case that under national law is an ""administrative"" one but under the Convention is a ""civil"" one. "
38,25.txt,"I cannot see any justification for such differentiation, which does not find support in the wording or the purpose of Article 6 (art. 6)  ."
39,25.txt,"Nor does the Court offer one, its decision on this crucial point being unsupported by any argument. "
40,25.txt,This is the more to be regretted as this differentiation is contrary to the Court's case-law  . 
41,25.txt, I refer in this context to footnote 62 of my aforementioned separate opinion in the case of Fischer v. Austria.
42,25.txt,"See, inter alia, the Le Compte, Van Leuven and De Meyere v. Belgium judgment of 23 June 1981, Series A no. 43, pp. 23-24, para. 53; the Albert and Le Compte v. Belgium judgment of 10 February 1983, Series A no. 58, p. 17, para. 30; see also the Diennet v. France judgment of 26 September 1995, Series A no. 325-A, pp. 13-14, para. 28."
