kp,sentence_text,match_score,comment_id,sentence_id,sents_in_comment,span_start,span_end,num_tokens,argument_quality
none,"Having found the aim of not only making but also publishing Inspectors' reports to be legitimate, the Court cannot apply the test of proportionality in such a way as to render publication impracticable.",0.0,11#79,0,1,0,202,34,0.5350510478019714
none,"Having regard to the cases of Golder v. the United Kingdom (judgment of 21 February 1975, Series A no.",0.0,11#95,0,5,0,102,19,0.35118141770362854
none,"However, the Court is satisfied that the functions performed by the Inspectors were, in practice as well as in theory, essentially investigative",0.0,11#18,0,1,0,144,22,0.42056357860565186
none,"In laying down such regulation, the Contracting States enjoy a certain margin of appreciation, but the final decision as to observance of the Convention's requirements rests with the Court.",0.0,11#103,0,1,0,189,29,0.4587612748146057
none,"In my concurring opinion in the case of Salerno v. Italy (judgment of 12 October 1992, Series A no.",0.0,11#85,3,11,273,372,19,0.36977294087409973
none,"In order for an individual to be entitled to a hearing before a tribunal, there must exist a ""dispute"" (""contestation"") over one of his or her civil rights or obligations.",0.0,11#8,0,1,0,171,30,0.5634393692016602
none,"In paragraph 3.4 of that opinion I recalled that the doctrine had been fundamentally criticised on repeated occasions by several judges , but I left open whether I too subscribed to that criticism.",0.0,11#85,7,11,438,635,33,0.47128188610076904
none,"In short, it cannot be said that the Inspectors' inquiry ""determined"" the applicants' civil right to a good reputation, for the purposes of Article 6 para.",0.0,11#28,0,3,0,155,27,0.4247548282146454
none,In the latter kind of case Article 6 para.,0.0,11#99,0,3,0,42,9,0.29254087805747986
none,In this way the Article (art.,0.0,11#33,0,4,0,29,6,0.2735540270805359
none,It is not always an easy matter to trace the dividing line between procedural and substantive limitations of a given entitlement under domestic law.,0.0,11#37,0,1,0,148,24,0.5903828740119934
none,"It is not, however, for the Court to substitute its own view for that of the national legislature as to what would be the most appropriate policy in this regard.",0.0,11#74,0,1,0,161,30,0.4447786509990692
none,It may sometimes be no more than a question of legislative technique whether the limitation is expressed in terms of the right or its remedy.,0.0,11#38,0,1,0,141,25,0.5062771439552307
none,"Judicial review would not, it is true, have provided the applicants with ""the effective remedy"" to which they were claiming to be entitled under Article 6 para.",0.0,11#67,0,3,0,160,27,0.49002182483673096
none,Such an entitlement could effectively destroy the utility of informing the public of the results of the administrative investigations provided for under section 432 (2) of the Companies Act 1985.,0.0,11#78,0,1,0,195,30,0.6963086724281311
none,"Such elements or consequences are, it is true, not infrequently found in the context of adjudicatory proceedings.",0.0,11#17,1,2,300,413,17,0.6603907346725464
none,"The Commission, after analysing the purposes served by the preparation and publication of the Inspectors' report, came to the conclusion that the Inspectors had an ""investigative rather than determinative"" role (paragraph 64 of the Commission's report).",0.0,11#13,0,1,0,253,36,0.46273645758628845
none,"The English legal system, in their view, lacked adequate safeguards to protect their civil right to honour and reputation against misuse of their powers by the Inspectors and the Secretary of State.",0.0,11#56,0,1,0,198,32,0.5253084897994995
none,"The Inspectors described Lonrho and the Fayed brothers as ""bitterly antagonistic parties"" (see paragraph 19 in fine above).",0.0,11#27,0,1,0,123,18,0.4552791118621826
none,"The Inspectors did not adjudicate, either in form or in substance.",0.0,11#30,0,1,0,66,11,0.37846899032592773
none,"The Inspectors' report, published to the world at large, had the force of a judgment convicting the applicants of dishonesty.",0.0,11#94,0,1,0,125,20,0.5614831447601318
none,The contested limitation was thus concerned with an investigation of circumstances offered to public scrutiny by persons who had themselves sought a public profile through their bid to take over a large public company.,0.0,11#80,0,1,0,218,34,0.4624539315700531
none,"The first stage of the applicants' argument, which was disputed by the Government and not accepted by the Commission, was that",0.0,11#7,0,1,0,126,21,0.4378848969936371
none,The investigation into the affairs of HOFH and the publication of the resultant report in themselves therefore pursued legitimate aims.,0.0,11#49,0,1,0,135,20,0.4466249644756317
none,"The legitimacy of the limitation complained of cannot be divorced from its context, namely the system of investigation and reporting under the Companies Act 1985.",0.0,11#43,0,1,0,162,26,0.4370097815990448
none,"The present case demonstrates that also within the context of an access-to-court issue the ""arguable claim"" test is an unfortunate feature of the Court's case-law .",0.0,11#86,0,1,0,164,28,0.5060413479804993
none,"The purpose of their inquiry was to ascertain and record facts which might subsequently be used as the basis for action by other competent authorities - prosecuting, regulatory, disciplinary or even legislative.",0.0,11#22,0,1,0,211,31,0.5292530655860901
none,The underlying aim of this system is clearly the furtherance of the public interest in the proper conduct of the affairs of public companies whose owners benefit from limited liability.,0.0,11#44,0,1,0,185,30,0.5622183084487915
none,"They did not make a legal determination as to criminal or civil liability concerning the Fayed brothers, and in particular concerning the latter's civil right to honour and reputation.",0.0,11#21,0,1,0,184,29,0.46937692165374756
none,"They maintained that, unlike procedural barriers to access to court, such an exercise by the State of the power to fix the content of a particular civil right did not bring into play Article 6 para.",0.0,11#36,0,4,0,198,36,0.42072248458862305
none,They themselves said in their report that their findings would not be dispositive of anything (see paragraph 21 above).,0.0,11#20,0,1,0,119,19,0.5458630323410034
none,"This right to a court ""extends only to 'contestations' (disputes) over (civil) 'rights and obligations' which can be said, at least on arguable grounds, to be recognised under domestic law;",0.0,11#34,0,1,0,189,30,0.4558820128440857
none,"Those disputes, and in particular the applicants' libel claims that Lonrho, through The Observer, had wrongfully damaged their reputations, were being adjudicated by the ordinary courts (see paragraphs 11 and 12 above).",0.0,11#25,0,1,0,219,32,0.522743821144104
none,Whether or not a right to reputation is enshrined in Article 8 (art.,0.0,11#89,0,2,0,68,13,0.45870938897132874
none,"Whilst continuing to maintain that the means employed were disproportionate to the aim pursued, they stressed that their complaint was not directed against the defence of privilege as such.",0.0,11#53,0,2,0,189,29,0.5047867298126221
none,by not having applied for judicial review of the Secretary of State's decision to publish the Inspectors' report;,0.0,11#2,0,1,0,113,18,0.36533501744270325
none,by not having pursued the libel proceedings commenced against The Observer newspaper.,0.0,11#3,0,1,0,85,12,0.38267937302589417
none,"cit., p. 18, para.",0.0,11#33,2,4,208,226,4,0.28657910227775574
none,not having applied for judicial review either of the Inspectors' conduct of the inquiry or of their decision to submit their report to the Secretary of State;,0.0,11#1,0,1,0,158,27,0.3698311150074005
none,"the respondent Government did not dispute the existence and ""civil"" character of the right under English law to a good reputation.",0.0,11#10,0,1,0,130,21,0.4147724211215973
The relevant principles have been stated by the Court as follows:,The relevant principles have been stated by the Court as follows:,1.0,11#101,0,1,0,65,11,0.4693237543106079
The relevant principles have been stated by the Court as follows:,The starting-point for the Court's reasoning is its doctrine that Article 6 (art.,0.9995154142379761,11#85,0,11,0,81,14,0.35068389773368835
The relevant principles have been stated by the Court as follows:,"6-1), which, in so far as relevant, provides:",0.9991182684898376,11#6,2,3,170,215,9,0.4505659341812134
The relevant principles have been stated by the Court as follows:,"Neither can there be doubt as to the right to reputation being a ""civil"" right within the autonomous meaning of that notion under Article 6 para.",0.9989632368087769,11#90,0,3,0,145,26,0.41590672731399536
The relevant principles have been stated by the Court as follows:,The right of access to the courts secured by Article 6 para.,0.9979583024978638,11#102,0,3,0,60,12,0.33903515338897705
The relevant principles have been stated by the Court as follows:,"Although the investigation was administrative and not judicial in nature, the Inspectors were bound by what are known under English law as ""the rules of natural justice"" (see paragraph 39 above).",0.9974901676177979,11#81,0,1,0,195,31,0.47666922211647034
The relevant principles have been stated by the Court as follows:,"In the Government's submission, the defence of privilege delimited the very content of the applicants' right to a good reputation as protected under English law.",0.9969058632850647,11#35,0,1,0,161,25,0.4715893268585205
The relevant principles have been stated by the Court as follows:,"It follows that under this provision, whenever a person's reputation has been interfered with, he or she is in principle entitled to access to a court meeting its requirements.",0.9944984316825867,11#91,0,1,0,176,29,0.628420889377594
The relevant principles have been stated by the Court as follows:,"In the words of the Court's Golder judgment, "" Article 6 para.",0.9939612150192261,11#32,0,3,0,62,11,0.33504095673561096
The relevant principles have been stated by the Court as follows:,"It has obliged the Court to adopt a reasoning whose subtleness, to my mind, seems hardly convincing.",0.9818391799926758,11#87,0,1,0,100,17,0.419765830039978
The relevant principles have been stated by the Court as follows:,"6-1) is applicable to the facts of the case, the argument before the Court having been directed solely to this Article.",0.9801239967346191,11#40,2,3,82,201,22,0.39705368876457214
The relevant principles have been stated by the Court as follows:,"(see, inter alia, the Le Compte, Van Leuven and De Meyere v. Belgium judgment of 23 June 1981, Series A no.",0.9707069993019104,11#9,0,4,0,107,21,0.3943423926830292
The relevant principles have been stated by the Court as follows:,"(see, inter alia, the James and Others v. the United Kingdom judgment of 21 February 1986, Series A no.",0.9687008261680603,11#96,0,6,0,103,19,0.3591585159301758
The relevant principles have been stated by the Court as follows:,"(see, inter alia, the James and Others v. the United Kingdom judgment of 21 February 1986, Series A no.",0.9687008261680603,11#104,0,6,0,103,19,0.3591585159301758
The relevant principles have been stated by the Court as follows:,(see the similar analysis by the Supreme Court of the United States of America of the function of the Federal Civil Rights Commission in the case of Hannah v. Larche (363 US 420 (1960)).,0.9547229409217834,11#19,0,1,0,186,34,0.4574017822742462
The relevant principles have been stated by the Court as follows:,"6-1) embodies the 'right to a court', of which the right of access, that is the right to institute proceedings before courts in civil matters, constitutes one aspect only"" (loc.",0.9189831614494324,11#33,1,4,30,207,31,0.3715783953666687
The applicants' argument would amount to reading into Article 6 para.,The applicants' argument would amount to reading into Article 6 para.,1.0,11#77,0,3,0,69,11,0.40783700346946716
The applicants' argument would amount to reading into Article 6 para.,"The applicants contended that the Inspectors' investigation and, above all, the publication of the Inspectors' report gave rise to a violation of Article 6 para.",0.9996289014816284,11#6,0,3,0,161,25,0.5099889039993286
The applicants' argument would amount to reading into Article 6 para.,Such an interpretation of Article 6 para.,0.999497652053833,11#31,0,3,0,41,7,0.34686416387557983
The applicants' argument would amount to reading into Article 6 para.,The Court therefore proposes to proceed on the basis that Article 6 para.,0.9972696900367737,11#40,0,3,0,73,13,0.3268323242664337
