id,name,argument
15,20.txt,"Contracting States should enjoy a wide margin of appreciation to consider all the public-policy options.
41.   The Commission noted that the injuries that were or could be caused by the applicants’ activities were of a significant nature and degree, and that the conduct in question was, on any view, of an extreme character."
16,20.txt,The scope of this margin of appreciation is not identical in each case but will vary according to the context.
17,20.txt,"Relevant factors include the nature of the Convention right in issue, its importance for the individual and the nature of the activities concerned "
18,20.txt,"(see the Buckley v. the United Kingdom judgment of 25 September 1996, Reports of Judgments and Decisions 1996-IV, pp. 1291-92, para. 74)."
19,20.txt,"This is so whether the activities in question occur in the course of sexual conduct or otherwise."
20,20.txt," The determination of the level of harm that should be tolerated by the law in situations where the victim consents is in the first instance a matter for the State concerned since what is at stake is related, on the one hand, to public health considerations and to the general deterrent effect of the criminal law, and, on the other, to the personal autonomy of the individual."
21,20.txt,"(see the Dudgeon judgment cited above, the Norris v. Ireland judgment of 26 October 1988, Series A no. 142, and the Modinos v. Cyprus judgment of 22 April 1993, Series A no. 259)."
22,20.txt,that the applicants’ sado-masochistic activities involved a significant degree of injury or wounding which could not be characterised as trifling or transient.
23,20.txt,"In deciding whether or not to prosecute, the State authorities were entitled to have regard not only to the actual seriousness of the harm caused - which as noted above was considered to be significant - but also, as stated by Lord Jauncey of Tullichettle (see paragraph 21 above), to the potential for harm inherent in the acts in question."
24,20.txt,"In this respect it is recalled that the activities were considered by Lord Templeman to be ""unpredictably dangerous"" (see paragraph 20 above)."
25,20.txt,The Court finds no evidence in support of the applicants’ allegations in either the conduct of the proceedings against them or the judgment of the House of Lords.
26,20.txt,"In this respect it recalls the remark of the trial judge when passing sentence that ""the unlawful conduct now before the court would be dealt with equally in the prosecution of heterosexuals or bisexuals if carried out by them"" (see paragraph 11 above)."
27,20.txt,"Moreover, it is clear from the judgment of the House of Lords that the opinions of the majority were based on the extreme nature of the practices involved and not the sexual proclivities of the applicants (see paragraphs 20 and 21 above)."
28,20.txt,"In any event, like the Court of Appeal, the Court does not consider that the facts in the Wilson case were at all comparable in seriousness to those in the present case (see paragraph 30 above)."
29,20.txt,The Court notes that the charges of assault were numerous and referred to illegal activities which had taken place over more than ten years.
30,20.txt,"However, only a few charges were selected for inclusion in the prosecution case."
31,20.txt," The concept of private life cannot be stretched indefinitely."
32,20.txt,Not every aspect of private life automatically qualifies for protection under the Convention.
33,20.txt,The fact that the behaviour concerned takes place on private premises does not suffice to ensure complete immunity and impunity.
34,20.txt,Not everything that happens behind closed doors is necessarily acceptable.
35,20.txt,"It is already the case in criminal law that the ""rape"" of a spouse where there is doubt whether consent was given may lead to prosecution."
36,20.txt,Other types of behaviour may give rise to civil proceedings (internal telephone tapping for example).
37,20.txt,"Sexual acts and abuse, even when not criminal, give rise to liability."
38,20.txt,"The case could have been looked at differently, both in domestic law and subsequently under the Convention."
39,20.txt,"Can one consider that adolescents taking part in sado-masochistic activities have given their free and informed consent where their elders have used various means of enticement, including financial reward?"
40,20.txt,"In domestic law, sado-masochistic activities could be made the subject of a specific criminal offence without that being contrary to Article 8 (art. 8) of the European Convention on Human Rights."
41,20.txt,It seems to me that the wording used by the Court in paragraph 42 is too vague.
42,20.txt,"It seemed to me necessary to expand paragraph 43 by noting ""to regulate and punish practices of sexual abuse that are demeaning even if they do not involve the infliction of physical harm""."
43,20.txt,"The dangers of unrestrained permissiveness, which can lead to debauchery, paedophilia (see paragraph 11 of the judgment) or the torture of others, were highlighted at the Stockholm World Conference."
44,20.txt,"The margin of appreciation has been used by the Court mainly in dealing with issues of morals or problems of civil society, but above all so as to afford better protection to others; consequently, a reference to the Müller and Others v. Switzerland judgment would have been preferable to the reference to the Buckley v. the United Kingdom judgment"
45,20.txt,"(see Olivier de Schutter’s commentary on that judgment in Revue trimestrielle des droits de l’homme, Brussels, 1997, pp. 64-93)."
46,20.txt,"The Court considers that one of the roles which the State is unquestionably entitled to undertake is to seek to regulate, through the operation of the criminal law, activities which involve the infliction of physical harm."
47,20.txt,"Accordingly, the Court considers that the reasons given by the national authorities for the measures taken in respect of the applicants were relevant and sufficient for the purposes of Article 8 para. 2 (art. 8-2)."
48,20.txt,"In these circumstances, bearing in mind the degree of organisation involved in the offences, the measures taken against the applicants cannot be regarded as disproportionate."
49,20.txt,"This, in itself, suffices to distinguish the present case from those applications which have previously been examined by the Court concerning consensual homosexual behaviour in private between adults where no such feature was present (see the Dudgeon judgment cited above,"
50,20.txt,"Nor does the Court accept the applicants’ submission that no prosecution should have been brought against them since their injuries were not severe and since no medical treatment had been required."
51,20.txt,The applicants have further submitted that they were singled out partly because of the authorities’ bias against homosexuals
52,20.txt,It is evident from the facts established by the national courts
