id,name,argument
31,27.txt,"In the Court’s view, the present case falls to be distinguished from that of Doorson: in the latter case it was decided on the basis of information contained in the case file itself that the witnesses Y.15 and Y.16 - who were both civilians, and who knew the accused personally - had sufficient reason to believe that he might resort to violence, and they were heard in the presence of counsel (see the above-mentioned Doorson judgment, pp. 454-55, para. 25, pp. 455-56, para. 28, and pp. 470-71, paras. 71 and 73)."
32,27.txt,"In addition, in the latter case other evidence providing positive identification of the accused as the perpetrator of the crimes charged was available from sources unrelated to the anonymous witnesses (ibid., pp. 458-59, para. 34, and p. 472, para. 76)."
33,27.txt,This is a borderline case.
34,27.txt,"On the one hand, the conditions in which the trial took place and the witnesses were examined were certainly not entirely satisfactory and no doubt they could have been improved, although it has to be acknowledged that efforts had been made in Netherlands law to adapt the procedure for hearing anonymous witnesses to the requirements of Article 6 of the Convention (art. 6) as set out in the judgment of Kostovski v. the Netherlands (20 November 1989, Series A no. 166)."
35,27.txt,"On the other hand, this was a case of armed robbery and it is understandable that the witnesses - even though they were police officers - should be in fear of reprisals from trigger-happy criminals."
36,27.txt,"Were a similar situation to arise in the future, it would certainly be desirable for even more attention to be paid to the requirements of Article 6 of the Convention (art. 6) when measures were taken."
37,27.txt,"I am of the opinion that the present judgment is neither within these lines nor a logical continuation thereof, while on the other hand the facts of the case are not specific to such a degree as to justify distinguishing the present case from, especially, the Doorson case (Doorson v. the Netherlands judgment of 26 March 1996, Reports of Judgments and Decisions 1996-II, in which the Netherlands were found not to have acted in violation of Article 6 para. 1 taken together with Article 6 para. 3 (d) of the Convention (art. 6-1+6-3-d))."
38,27.txt,"Even though the Court is not bound by precedent, legal certainty and legal equality require that the Court’s case-law be both consistent and transparent as well as reasonably predictable in so far as the facts of the case are comparable to those of earlier cases."
39,27.txt,"Since ""the admissibility of evidence is primarily a matter for regulation by national law and as a general rule it is for the national courts to assess the evidence before them"" (see the previously cited Doorson judgment, p. 470, para. 67), the applicable national legislation and case-law and the practice followed by the domestic courts are to some extent relevant also for the Court."
40,27.txt,The Netherlands Supreme Court revised its case-law concerning the conditions under which a conviction may be based on statements of anonymous witnesses in view of the judgment of the Court in the Kostovski case (see paragraph 40 of the present judgment).
41,27.txt,"Moreover, taking that revised case-law as a starting-point and basing itself, inter alia, on an analysis of the Court’s case-law on the admissibility of statements of anonymous witnesses in criminal proceedings and the implications of the Court’s case-law for the relevant domestic law and legal practice in the Netherlands, the Netherlands Government proposed, and the legislature adopted, several amendments to the Code of Criminal Procedure (see paragraph 42 of the judgment, and the explanatory memorandum to the Act of 1993 cited there)."
42,27.txt,The Act of 1993 was not yet in force when the judgments of the domestic courts in the present case were given.
43,27.txt,"However, had it been in force, the procedure followed by the Court of Appeal would have been in conformity with the rules thereby introduced."
44,27.txt,"It is true that the reasons listed in the Act for keeping the identity of a witness secret do not include the desirability, for tactical reasons, of not disclosing the identity of a police officer in order not to impair his future effectiveness."
45,27.txt,The explanatory memorandum of the Act states in so many words that in the opinion of the Government the public interest in investigating serious crimes cannot alone justify guaranteeing complete anonymity (see paragraphs 41 and 42 of the present judgment).
46,27.txt,"However, the Court of Appeal did not base its acceptance of the wish of the witnesses to remain anonymous on this reason, but on the fear of the witnesses for their lives and safety and those of their families (see paragraph 26 of the present judgment), which is a ground provided for in Article 226a of the Code of Criminal Procedure."
47,27.txt,"The foregoing does not, of course, guarantee per se that the revised case-law of the Supreme Court and/or the relevant provisions of the amended Code of Criminal Procedure will in all circumstances be found to be in conformity with the Convention. "
48,27.txt,"However, as noted above, in this matter the domestic case-law and legislation have a relevance of their own."
49,27.txt,"Moreover, in the present case, in view of the legal background of the relevant Netherlands case-law and the drafting history of the new legislation, in both of which Strasbourg case-law was expressly taken into account, there would seem to be good cause for a presumption of conformity, at least in so far as the issues dealt with have also been considered in the Strasbourg case-law."
50,27.txt,"Consideration of the various issues involved ultimately led me to the conclusion that Article 6 paras. 1 and 3 (d) (art. 6-1, art. 6-3-d) have not been violated in the present case."
51,27.txt,"It might have been preferable for the Court of Appeal or the investigating judge to have interrogated the witnesses in the presence of counsel and the Procurator General, the accused being able to follow the proceedings in a separate room."
52,27.txt,I cannot discover from the case file that was before the Court whether this possibility was considered at all.
53,27.txt,"Be that as it may, taking all the facts and circumstances into account, I am of the opinion that the right of the defence to examine the witnesses was not limited to such an extent that the defence was not given an adequate and proper opportunity to challenge and question the witnesses, as required by Article 6 paras. 1 and 3 (d) (art. 6-1, art. 6-3-d) (see the Lüdi v. Switzerland judgment of 15 June 1992, Series A no. 238, p. 21, para. 47)."
54,27.txt," In reaching this conclusion I would stress the following aspects:"
55,27.txt," The anonymous witnesses were not interrogated only by a prosecuting authority, but also by an independent and impartial judge who, judging from his official report of his findings to the Court of Appeal, took great care to compensate the defence for the handicap resulting from the lack of a face-to-face confrontation."
56,27.txt,The applicants and their counsel were able to hear the interrogation by the investigating judge and to ask questions of their own.
57,27.txt,"In these respects, as was also observed by the Commission, the present case differs from the cases of Kostovski (Kostovski v. the Netherlands judgment of 20 November 1989, Series A no. 166, p. 20, para. 42), Windisch (Windisch v. Austria judgment of 27 September 1990, Series A no. 186, p. 10, para. 27), Lüdi (loc. cit., p. 21, para. 49), and Saïdi (Saïdi v. France judgment of 20 September 1993, Series A no. 261-C, pp. 56-57, para. 44)."
58,27.txt,"The practice in cases such as the present of having witnesses heard by an investigating judge instead of by the trial court itself was accepted by the Court in its Doorson judgment as being in conformity with the Convention (loc. cit., p. 471, para. 73)."
59,27.txt,The Court of Appeal has given reasons for delegating the hearing of the witnesses to the investigating judge.
60,27.txt,"The weight which the minority of the Commission laid on the fact that the Court of Appeal, being the trial court, did not avail itself of the possibility to assess for itself the reliability of the witnesses, is in my opinion not conclusive; there is no good reason why the court could not rely for this on the assessment of the equally independent and impartial investigating judge."
61,27.txt,"In that respect, it is also of relevance that the interrogations before the investigating judge did not take place in a pre-trial phase but during a suspension of the trial before the Court of Appeal and pursuant to an order of the Court of Appeal; they formed part of the trial. "
62,27.txt,"In the Kostovski case, where the Court emphasised the importance of the possibility for the trial judge to observe the witness, only one of the witnesses was heard by a judge, who was, however, unaware of the identity of the person concerned (loc. cit., p. 21, para. 43)."
63,27.txt,"The statements made before the investigating judge were statements by witnesses who had been identified by the investigating judge as having been, at the relevant moment, sworn police officers who were authorised to perform prosecuting duties invested with investigative competence and were under oath in relation to any statement made in that context (see the Lüdi judgment previously cited p. 21, para. 49)."
64,27.txt," The investigating judge, who had observed the witnesses during the interrogations, gave a reasoned opinion as to their reliability; this was also intended to compensate the defence for being deprived of the visual information which would have permitted them to test the witnesses’ reliability (see the Windisch judgment previously cited, pp. 10-11, paras. 28-29)."
65,27.txt,The investigating judge gave his reasoned opinion as to whether the wish of the police officers to remain anonymous was justified; these reasons were also found to be justified by the Court of Appeal on the grounds set out in its judgment.
66,27.txt,Their shared opinion that the accusations and events were such that fear of violent repercussions was not unsubstantiated cannot be considered unreasonable.
67,27.txt,Article 6 (art. 6) does not guarantee an unlimited right to question witnesses.
68,27.txt,"It is necessary not only to recognise the discretion of the competent domestic court in maintaining conformity with the exigencies of the proper administration of justice, but also to balance the interests of the defence under Article 6 (art. 6) against the interests of witnesses protected by other substantive provisions of the Convention (see the Doorson judgment previously cited, p. 470, para. 70). "
69,27.txt,"Although in the Lüdi judgment (loc. cit., p. 21, para. 49) the Court considered the interest of the police authorities in preserving the anonymity of their agents ""legitimate"", greater weight should be given in this case, as was done by the Court of Appeal, to the agents’ interest in the protection of their lives and safety and those of their families (Articles 2, 3, 5 and 8 of the Convention) (art. 2, art. 3, art. 5, art. 8)."
70,27.txt,"The defence were given ample opportunity to hear and question the witnesses, and to comment on the recording of their answers, and in fact made extensive use of that opportunity; the technical deficiencies complained of were inconvenient and might perhaps have been avoided, but, given especially the extensive time reserved for the hearings and the detailed way in which the statements were recorded, these deficiencies were not such as to hamper the defence to a significant extent."
71,27.txt,"The Court of Appeal did not exclude beforehand the possibility that additional questions might be put to witnesses at the trial, but was of the opinion that the defence had insufficiently substantiated their wish to do so."
72,27.txt,"Moreover, the defence were offered the possibility to challenge the statements and their use as evidence in open court before the Court of Appeal."
73,27.txt,The convictions were not based solely upon the statements of anonymous witnesses.
74,27.txt,"Although these were undoubtedly the core of the evidence, there were also statements by identified witnesses, there was some technical evidence and there was the recording of the telephone conversation."
75,27.txt,"In this respect, too, the Court should recognise that ""as a general rule it is for the national courts to assess the evidence before them""."
76,27.txt,"In the Doorson judgment, in which the criterion of ""decisive extent"" was developed and applied (loc. cit., p. 472, para. 76), the Court found that this criterion had been met in a situation where the conviction was based, in addition to statements of anonymous witnesses, on a statement made by an identified witness to the police but retracted during the trial and a statement by an identified witness who disappeared before the defence had had the opportunity to question him (loc. cit., p. 472, para. 76, in conjunction with pp. 458-59, para. 34)."
77,27.txt," A national court may in general be considered to be in a better position to judge such a complex and factual issue than is our Court, which should substitute its judgment for that of the national court only if the latter’s judgment is unreasonable."
78,27.txt,"From the wording of the Doorson judgment it is clear that in that case the Court recognised this primary responsibility of the national court."
79,27.txt,"The fact that police officers were fired at in pursuit does not necessarily mean that at a later stage, during or after the trial, their lives and safety and/or those of their families were in danger."
80,27.txt,"However, on both points the national authorities - in this case the national courts - should be left some latitude to balance the interests of the defence against those of the witnesses (see the Doorson judgment previously cited, p. 470, para. 71, where a reasonableness test was applied)."
81,27.txt,"In the Doorson judgment (loc. cit., pp. 470-71, para. 71) the Court found that an actual threat against the witnesses was not required for the decision to maintain their anonymity to be reasonable, and that previous experience might be relevant."
82,27.txt,In the present case it should also be taken into consideration that some of the witnesses had been wounded while pursuing the robbers.
83,27.txt,"Even if one were to take the position that a certain risk is implicit in the profession of police officer, that should not mean that the latter has to take unnecessary risks and it certainly does not mean that the lives and safety of his family deserve any less protection than that of other persons."
84,27.txt,"The ""general duty of obedience to the State’s executive authorities"" (see paragraph 56 of the judgment) owed by policemen cannot imply that their lives and safety and those of their families are any less worthy of protection."
85,27.txt, It cannot be denied - and indeed it has not been denied - that the possibilities for the defence to interrogate the witnesses were not without limitations.
86,27.txt,"Nor are they always without limitations in normal situations, where the identity of the witnesses is known to the defence."
87,27.txt,The fact that certain questions were not answered by witnesses and that this was accepted by the investigating judge may be open to criticism but this would in all probability also have occurred had the witnesses been interrogated in open court in some form of disguise.
88,27.txt,"However, in my opinion that issue is of only minor importance in the present case, since the Court of Appeal stated in its judgment that, of the arguments advanced by the witnesses for claiming anonymity, it considered the argument concerning the personal safety of these witnesses and their families to be ""decisive"" (see paragraph 26 of the judgment)."
89,27.txt,"Therefore I cannot agree with the majority that, for the sole reason that in the present case members of the police force were involved, the case has to be distinguished from that of Doorson as far as the balancing of the interests of the defence against those of witnesses is concerned."
90,27.txt," implicit in the profession of police officer, that should not mean that the latter has to take unnecessary risks and it certainly does not mean that the lives and safety of his family deserve "
91,27.txt,"The applicants argued that if the ‘s-Hertogenbosch Court of Appeal had not relied on the statements of the anonymous police officers, there"
92,27.txt,would have been no case against them and they would have been acquitted.
93,27.txt,"The defence was thus not only unaware of the identity of the police witnesses but were also prevented from observing their demeanour under direct questioning, and thus from testing their reliability (see the above-mentioned Kostovski judgment, p. 20, para. 42 in fine)."
94,27.txt,"In the absence of any further information, the Court cannot find that the operational needs of the police provide sufficient justification. It should be noted that the explanatory memorandum of "
95,27.txt,Against this background the Court cannot find that the proceedings taken as a whole were fair.
96,27.txt,"The Government and the Commission both considered that there had been no violation of Article 6 paras. 1 and 3 (d) (art. 6-1, art. 6-3-d)."
