kp,sentence_text,match_score,comment_id,sentence_id,sents_in_comment,span_start,span_end,num_tokens,argument_quality
none,It is true that the English law of blasphemy only extends to the Christian faith.,0,28#13,0,1,0,81,15,0.44863125681877136
none,It is true that the application of these laws has become increasingly rare and that several States have recently repealed them altogether.,0,28#68,0,1,0,138,22,0.5133947134017944
none,It is true that the measures taken by the authorities amounted to a complete ban on the film's distribution.,0,28#35,0,1,0,108,19,0.4242861866950989
none,"Judgment of 26 November 1991, Series A no.",0,28#48,0,2,0,42,8,0.28187239170074463
none,"Moreover the fact that the present case involves prior restraint calls for special scrutiny by the Court (see, mutatis mutandis, the Observer and Guardian v. the United Kingdom judgment of 26 November 1991, Series A no.",0,28#77,0,3,0,219,36,0.45882028341293335
none,"Moreover, it was open to the applicant to challenge the decision of the Appeals Committee in proceedings for judicial review (see paragraph 30 above).",0,28#26,0,1,0,150,24,0.499439001083374
none,"Moreover, it was practically impossible to know what predictions an administrative body - the British Board of Film Classification - would make as to the outcome of a hypothetical prosecution.",0,28#1,0,1,0,192,28,0.49233999848365784
none,Nor can it be said that opinions which are offensive to Christians necessarily fall within its ambit.,0,28#80,0,1,0,101,17,0.5809208154678345
none,"Of course, anything so decided by such authority needs reasonable justification and must not be arbitrary.",0,28#50,0,1,0,106,16,0.7175641655921936
none,Section 7 of the Video Recordings Act 1984,0,28#49,0,1,0,42,8,0.4049975275993347
none,"Since the film would have been dispensed in video boxes which would have included a description of its content, only consenting adults would ever have been confronted with it.",0,28#30,0,1,0,175,29,0.43345797061920166
none,The Court recalls that freedom of expression constitutes one of the essential foundations of a democratic society.,0,28#19,0,1,0,114,17,0.6767334938049316
none,The Court recognises that the offence of blasphemy cannot by its very nature lend itself to precise legal definition.,0,28#9,0,1,0,117,20,0.49326154589653015
none,"The Court reiterates that, according to its case-law, the relevant national ""law"", which includes both statute and common law (see, inter alia, the Sunday Times v. the United Kingdom (no.",0,28#6,0,4,0,187,31,0.37956503033638
none,The actual opinion of believers remains unknown.,0,28#59,0,1,0,48,7,0.37606358528137207
none,"The extent of insult to religious feelings must be significant, as is clear from the use by the courts of the adjectives ""contemptuous"", ""reviling"", ""scurrilous"", ""ludicrous"" to depict material of a sufficient degree of offensiveness.",0,28#82,0,1,0,234,35,0.5171924233436584
none,The extent to which English law protects other beliefs is not in issue before the Court which must confine its attention to the case before it,0,28#16,0,1,0,142,26,0.46334365010261536
none,The extent to which English law protects other beliefs is not in issue before the Court which must confine its attention to the case before it,0,28#18,0,1,0,142,26,0.46334365010261536
none,"The high degree of profanation that must be attained constitutes, in itself, a safeguard against arbitrariness.",0,28#83,0,1,0,111,16,0.7811050415039062
none,The interference is based on the opinion of the authorities that they understand correctly the feelings they claim to protect.,0,28#58,0,1,0,126,20,0.4472179412841797
none,"The law of blasphemy only protects the Christian religion and, more specifically, the established Church of England (see paragraph 28 of the judgment).",0,28#60,0,1,0,151,23,0.47422441840171814
none,The laws to which the applicant made reference (see paragraph 54 above) and which pursue related but distinct aims are thus not relevant in this context.,0,28#66,0,1,0,153,26,0.5209552049636841
none,The risk that any Christian would unwittingly view the video was therefore substantially reduced and so was the need to impose restrictions on its distribution.,0,28#41,0,1,0,160,25,0.6244795918464661
none,The use of a box including a warning as to the film's content (see paragraph 62 above) would have had only limited efficiency given the varied forms of transmission of video works mentioned above.,0,28#33,0,1,0,196,34,0.5227979421615601
none,This did not necessarily make these laws inaccessible or unforeseeable.,0,28#4,0,1,0,71,10,0.6749939918518066
none,This does not of course exclude final European supervision.,0,28#75,0,1,0,59,9,0.5764322876930237
none,This was indeed what actually happened in respect of the piece in issue in the present case.,0,28#52,0,1,0,92,17,0.4038878083229065
none,"To the extent that the criminal law of blasphemy might have been infringed by the applicant, I would observe that the necessity of such laws is very much open to question.",0,28#54,0,1,0,171,31,0.4970799684524536
none,"Whether or not there was a real need for protection against exposure to the film in question is a matter which must be addressed below when assessing the ""necessity"" of the interference.",0,28#12,0,1,0,186,32,0.4938031733036041
none,"indeed, the overriding social need was to allow it to be distributed.",0,28#22,0,1,0,69,12,0.5986289381980896
none,"instead of St Teresa's ecstasies, what had been in issue had been a video showing, for example, the anti-clerical Voltaire having sexual relations with some prince or king.",0,28#46,0,1,0,172,29,0.3784506618976593
none,it was a feature common to most laws and legal systems that tribunals may reach different conclusions even when applying the same law to the same facts.,0,28#3,0,1,0,152,27,0.6824570894241333
none,"since it was based on a discriminatory law, limited to the protection of Christians, and specifically, those of the Anglican faith.",0,28#63,0,1,0,131,21,0.5724815130233765
